DeviceDateTime,Longitute,Latitude,Speed,Di1,Di2,Di3
1/10/2023 11:39,21.139145,42.673832,0,0,0,1
1/10/2023 11:45,21.139145,42.673832,0,0,0,1
1/10/2023 11:51,21.139145,42.673832,0,0,0,1
1/10/2023 11:57,21.139145,42.673832,0,0,0,1
1/10/2023 12:03,21.139145,42.673832,0,0,0,1
1/10/2023 12:09,21.139145,42.673832,0,0,0,1
1/10/2023 12:14,21.139145,42.673832,0,0,0,1
1/10/2023 12:20,21.139145,42.673832,0,0,0,1
1/10/2023 12:26,21.139145,42.673832,0,0,0,1
1/10/2023 12:32,21.139145,42.673832,0,0,0,1
1/10/2023 12:38,21.139145,42.673832,0,0,0,1
1/10/2023 12:44,21.139145,42.673832,0,0,0,1
1/10/2023 12:49,21.139145,42.673832,0,0,0,1
1/10/2023 12:55,21.139145,42.673832,0,0,0,1
1/10/2023 13:01,21.139145,42.673832,0,0,0,1
1/10/2023 13:07,21.139145,42.673832,0,0,0,1
1/10/2023 13:13,21.139145,42.673832,0,1,0,1
1/10/2023 13:13,21.139065,42.67381,0,1,0,1
1/10/2023 13:13,21.139065,42.67381,0,1,0,1
1/10/2023 13:13,21.139065,42.67381,0,1,0,1
1/10/2023 13:13,21.139065,42.67381,0,1,0,1
1/10/2023 13:13,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:14,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:15,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:16,21.139065,42.67381,0,1,0,1
1/10/2023 13:17,21.139155,42.673845,8,1,0,1
1/10/2023 13:17,21.13924,42.673735,8,1,0,1
1/10/2023 13:17,21.139132,42.673653,4,1,0,1
1/10/2023 13:17,21.139117,42.673637,6,1,0,1
1/10/2023 13:17,21.13915,42.673582,9,1,0,1
1/10/2023 13:17,21.139233,42.67347,10,1,0,1
1/10/2023 13:17,21.138873,42.673052,22,1,0,1
1/10/2023 13:17,21.138695,42.672863,6,1,0,1
1/10/2023 13:17,21.138742,42.672835,12,1,0,1
1/10/2023 13:17,21.139533,42.672822,33,1,0,1
1/10/2023 13:18,21.140878,42.67281,40,1,0,1
1/10/2023 13:18,21.142423,42.672757,46,1,0,1
1/10/2023 13:18,21.143808,42.672765,45,1,0,1
1/10/2023 13:18,21.145313,42.672978,45,1,0,1
1/10/2023 13:18,21.147003,42.673387,49,1,0,1
1/10/2023 13:18,21.14838,42.673682,43,1,0,1
1/10/2023 13:19,21.1494,42.673692,24,1,0,1
1/10/2023 13:19,21.150562,42.673672,37,1,0,1
1/10/2023 13:19,21.151727,42.673207,45,1,0,1
1/10/2023 13:19,21.152735,42.672148,59,1,0,1
1/10/2023 13:19,21.153608,42.671312,32,1,0,1
1/10/2023 13:19,21.154642,42.671208,28,1,0,1
1/10/2023 13:20,21.155592,42.671085,30,1,0,1
1/10/2023 13:20,21.15613,42.670653,12,1,0,1
1/10/2023 13:20,21.15698,42.67045,31,1,0,1
1/10/2023 13:20,21.157577,42.669787,39,1,0,1
1/10/2023 13:20,21.158072,42.669358,0,1,0,1
1/10/2023 13:20,21.158078,42.669353,0,1,0,1
1/10/2023 13:21,21.158078,42.669353,0,1,0,1
1/10/2023 13:21,21.158078,42.669353,5,1,0,1
1/10/2023 13:21,21.158223,42.669243,15,1,0,1
1/10/2023 13:21,21.158178,42.669105,24,1,0,1
1/10/2023 13:21,21.157553,42.66837,40,1,0,1
1/10/2023 13:21,21.156817,42.667472,33,1,0,1
1/10/2023 13:21,21.156213,42.666745,40,1,0,1
1/10/2023 13:22,21.155618,42.665885,34,1,0,1
1/10/2023 13:22,21.155373,42.665435,7,1,0,1
1/10/2023 13:22,21.155282,42.66522,12,1,0,1
1/10/2023 13:22,21.15509,42.66475,26,1,0,1
1/10/2023 13:22,21.154618,42.664153,25,1,0,1
1/10/2023 13:22,21.154438,42.663895,0,1,0,1
1/10/2023 13:23,21.154408,42.663843,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,1,0,1
1/10/2023 13:23,21.154408,42.663842,0,0,0,1
1/10/2023 13:29,21.154408,42.663842,0,0,0,1
1/10/2023 13:35,21.154408,42.663842,0,0,0,1
1/10/2023 13:39,21.154408,42.663842,0,1,0,1
1/10/2023 13:39,21.154408,42.663842,0,1,0,1
1/10/2023 13:40,21.154373,42.663843,6,1,0,1
1/10/2023 13:40,21.154327,42.663802,0,1,0,1
1/10/2023 13:40,21.154303,42.663745,8,1,0,1
1/10/2023 13:40,21.154343,42.663703,12,1,0,1
1/10/2023 13:40,21.154927,42.663445,24,1,0,1
1/10/2023 13:40,21.155173,42.663543,29,1,0,1
1/10/2023 13:40,21.155348,42.664608,45,1,0,1
1/10/2023 13:40,21.155712,42.665227,13,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:41,21.155703,42.665212,0,1,0,1
1/10/2023 13:42,21.156202,42.665348,15,1,0,1
1/10/2023 13:42,21.156345,42.665423,13,1,0,1
1/10/2023 13:42,21.156607,42.665902,26,1,0,1
1/10/2023 13:42,21.157332,42.666242,27,1,0,1
1/10/2023 13:42,21.158078,42.666615,26,1,0,1
1/10/2023 13:42,21.15843,42.666742,7,1,0,1
1/10/2023 13:42,21.158377,42.666813,0,1,0,1
1/10/2023 13:42,21.158352,42.666833,9,1,0,1
1/10/2023 13:43,21.157982,42.666902,6,1,0,1
1/10/2023 13:43,21.157945,42.666915,0,1,0,1
1/10/2023 13:43,21.157945,42.666915,0,1,0,1
1/10/2023 13:43,21.157945,42.666915,0,1,0,1
1/10/2023 13:43,21.157945,42.666915,0,1,0,1
1/10/2023 13:43,21.157945,42.666915,0,1,0,1
1/10/2023 13:44,21.157945,42.666915,5,1,0,1
1/10/2023 13:44,21.157827,42.666993,4,1,0,1
1/10/2023 13:44,21.1579,42.666982,0,1,0,1
1/10/2023 13:44,21.1579,42.666982,0,1,0,1
1/10/2023 13:44,21.1579,42.666982,0,1,0,1
1/10/2023 13:44,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:45,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:46,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:47,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:48,21.1579,42.666982,0,1,0,1
1/10/2023 13:49,21.1579,42.666982,0,1,0,1
1/10/2023 13:49,21.1579,42.666982,0,1,0,1
1/10/2023 13:49,21.1579,42.666982,0,1,0,1
1/10/2023 13:49,21.1579,42.666982,0,1,1,1
1/10/2023 13:49,21.1579,42.666982,0,1,1,0
1/10/2023 13:49,21.1579,42.666982,7,1,1,0
1/10/2023 13:49,21.157657,42.667043,7,1,1,0
1/10/2023 13:49,21.15756,42.666945,17,1,1,0
1/10/2023 13:50,21.157245,42.666423,18,1,1,0
1/10/2023 13:50,21.157143,42.666177,13,1,1,0
1/10/2023 13:50,21.156468,42.665773,29,1,1,0
1/10/2023 13:50,21.156257,42.66549,0,1,1,0
1/10/2023 13:50,21.156285,42.665177,20,1,1,0
1/10/2023 13:50,21.157278,42.664887,20,1,1,0
1/10/2023 13:51,21.157625,42.664807,10,1,1,0
1/10/2023 13:51,21.157648,42.664792,10,1,1,0
1/10/2023 13:51,21.157913,42.664712,19,1,1,0
1/10/2023 13:51,21.1585,42.664558,12,1,1,0
1/10/2023 13:51,21.15926,42.66433,37,1,1,0
1/10/2023 13:51,21.160417,42.66404,27,1,1,0
1/10/2023 13:51,21.160548,42.663828,19,1,1,0
1/10/2023 13:51,21.160132,42.662875,44,1,1,0
1/10/2023 13:52,21.159627,42.661842,37,1,1,0
1/10/2023 13:52,21.159007,42.660995,64,1,1,0
1/10/2023 13:52,21.157887,42.659983,28,1,1,0
1/10/2023 13:52,21.157105,42.659375,47,1,1,0
1/10/2023 13:52,21.15577,42.658693,42,1,1,0
1/10/2023 13:52,21.154538,42.658215,31,1,1,0
1/10/2023 13:53,21.154032,42.658025,20,1,1,0
1/10/2023 13:53,21.154072,42.657847,31,1,1,0
1/10/2023 13:53,21.154508,42.657152,22,1,1,0
1/10/2023 13:53,21.154727,42.656768,16,1,1,0
1/10/2023 13:53,21.155212,42.656042,32,1,1,0
1/10/2023 13:53,21.155548,42.655558,40,1,1,0
1/10/2023 13:53,21.155953,42.655093,22,1,1,0
1/10/2023 13:54,21.157503,42.65554,60,1,1,0
1/10/2023 13:54,21.159297,42.655565,16,1,1,0
1/10/2023 13:54,21.159852,42.655503,42,1,1,0
1/10/2023 13:54,21.162237,42.655195,83,1,1,0
1/10/2023 13:54,21.163677,42.65493,3,1,1,0
1/10/2023 13:54,21.163977,42.654777,32,1,1,0
1/10/2023 13:54,21.163923,42.653253,78,1,1,0
1/10/2023 13:55,21.163873,42.651543,52,1,1,0
1/10/2023 13:55,21.164562,42.65057,33,1,1,0
1/10/2023 13:55,21.16472,42.650427,0,1,1,0
1/10/2023 13:55,21.16472,42.650427,0,1,1,0
1/10/2023 13:55,21.16472,42.650427,0,1,1,0
1/10/2023 13:55,21.16472,42.650427,0,1,1,0
1/10/2023 13:56,21.165252,42.64998,52,1,1,0
1/10/2023 13:56,21.16712,42.649107,63,1,1,0
1/10/2023 13:56,21.169012,42.648382,52,1,1,0
1/10/2023 13:56,21.17064,42.648365,64,1,1,0
1/10/2023 13:56,21.172142,42.648917,26,1,1,0
1/10/2023 13:56,21.172258,42.648975,0,1,1,0
1/10/2023 13:57,21.172258,42.648975,0,1,1,0
1/10/2023 13:57,21.172258,42.648975,0,1,1,0
1/10/2023 13:57,21.172258,42.648975,0,1,1,0
1/10/2023 13:57,21.172258,42.648975,0,1,1,0
1/10/2023 13:57,21.172907,42.649162,38,1,1,0
1/10/2023 13:57,21.17416,42.650342,69,1,1,0
1/10/2023 13:58,21.174603,42.650668,20,1,1,0
1/10/2023 13:58,21.174872,42.65054,22,1,0,0
1/10/2023 13:58,21.175028,42.650557,24,1,1,0
1/10/2023 13:58,21.175178,42.650725,16,1,1,1
1/10/2023 13:58,21.175237,42.650765,0,1,1,1
1/10/2023 13:58,21.17525,42.650722,0,1,1,1
1/10/2023 13:58,21.175272,42.650735,6,1,1,1
1/10/2023 13:58,21.175313,42.650743,6,1,0,1
1/10/2023 13:58,21.175327,42.65075,5,1,0,1
1/10/2023 13:58,21.175323,42.650767,0,1,0,1
1/10/2023 13:59,21.175323,42.650767,0,1,0,1
1/10/2023 13:59,21.175323,42.650767,0,0,0,1
1/10/2023 14:00,21.175323,42.650767,0,1,0,1
1/10/2023 14:00,21.175323,42.650767,0,1,0,1
1/10/2023 14:00,21.175367,42.650782,5,1,0,1
1/10/2023 14:00,21.175452,42.650832,0,1,0,1
1/10/2023 14:01,21.175452,42.650832,7,1,0,1
1/10/2023 14:01,21.174945,42.650482,16,1,0,1
1/10/2023 14:01,21.174618,42.650692,6,1,0,1
1/10/2023 14:01,21.174603,42.650748,10,1,0,1
1/10/2023 14:01,21.175127,42.651457,58,1,0,1
1/10/2023 14:01,21.175893,42.6524,29,1,0,1
1/10/2023 14:01,21.17636,42.653295,55,1,0,1
1/10/2023 14:02,21.177415,42.654543,41,1,0,1
1/10/2023 14:02,21.178145,42.655243,32,1,0,1
1/10/2023 14:02,21.17832,42.655542,16,1,0,1
1/10/2023 14:02,21.178185,42.655572,20,1,0,1
1/10/2023 14:02,21.176955,42.655917,32,1,0,1
1/10/2023 14:02,21.176363,42.655973,19,1,0,1
1/10/2023 14:02,21.17574,42.656033,18,1,0,1
1/10/2023 14:03,21.17489,42.655942,31,1,0,1
1/10/2023 14:03,21.174477,42.655947,11,1,0,1
1/10/2023 14:03,21.17451,42.656008,15,1,0,1
1/10/2023 14:03,21.174858,42.656487,24,1,0,1
1/10/2023 14:03,21.174767,42.656912,24,1,0,1
1/10/2023 14:03,21.17425,42.657258,15,1,0,1
1/10/2023 14:03,21.173582,42.657395,19,1,0,1
1/10/2023 14:04,21.172915,42.657527,20,1,0,1
1/10/2023 14:04,21.172468,42.657592,5,1,0,1
1/10/2023 14:04,21.172442,42.65766,9,1,0,1
1/10/2023 14:04,21.172132,42.658338,19,1,0,1
1/10/2023 14:04,21.17184,42.658893,9,1,0,1
1/10/2023 14:04,21.171865,42.659025,15,1,0,1
1/10/2023 14:04,21.171865,42.659358,21,1,0,1
1/10/2023 14:04,21.171548,42.659485,0,1,0,1
1/10/2023 14:05,21.171338,42.65966,7,1,0,1
1/10/2023 14:05,21.171393,42.659732,7,1,0,1
1/10/2023 14:05,21.171805,42.659705,5,1,0,1
1/10/2023 14:05,21.17178,42.65976,0,1,0,1
1/10/2023 14:05,21.171632,42.65986,0,1,0,1
1/10/2023 14:05,21.17161,42.65986,5,1,0,1
1/10/2023 14:06,21.171572,42.65987,0,1,0,1
1/10/2023 14:06,21.17155,42.659868,0,1,0,1
1/10/2023 14:06,21.17155,42.659868,0,1,0,1
1/10/2023 14:06,21.17155,42.659868,0,1,0,1
1/10/2023 14:06,21.17155,42.659868,0,1,0,1
1/10/2023 14:06,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,0,1
1/10/2023 14:07,21.17155,42.659868,0,1,1,1
1/10/2023 14:08,21.17155,42.659868,0,1,1,1
1/10/2023 14:08,21.17155,42.659868,4,1,1,0
1/10/2023 14:08,21.171093,42.659895,23,1,1,0
1/10/2023 14:08,21.169935,42.660133,36,1,1,0
1/10/2023 14:08,21.168548,42.660498,47,1,1,0
1/10/2023 14:08,21.167398,42.66065,31,1,1,0
1/10/2023 14:08,21.16681,42.660803,0,1,1,0
1/10/2023 14:08,21.166762,42.660765,13,1,1,0
1/10/2023 14:09,21.166462,42.660182,13,1,1,0
1/10/2023 14:09,21.16631,42.660163,14,1,1,0
1/10/2023 14:09,21.165093,42.660338,29,1,1,0
1/10/2023 14:09,21.164867,42.660455,21,1,1,0
1/10/2023 14:09,21.164942,42.660762,0,1,1,0
1/10/2023 14:09,21.164888,42.660758,10,1,1,0
1/10/2023 14:09,21.164683,42.659955,45,1,1,0
1/10/2023 14:10,21.164475,42.658922,36,1,1,0
1/10/2023 14:10,21.164315,42.657695,55,1,1,0
1/10/2023 14:10,21.164202,42.65635,52,1,1,0
1/10/2023 14:10,21.164112,42.655308,29,1,1,0
1/10/2023 14:10,21.164095,42.655132,0,1,1,0
1/10/2023 14:10,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:11,21.164095,42.655132,0,1,1,0
1/10/2023 14:12,21.164048,42.654825,35,1,1,0
1/10/2023 14:12,21.163943,42.653397,76,1,1,0
1/10/2023 14:12,21.163812,42.651713,57,1,1,0
1/10/2023 14:12,21.164457,42.650568,40,1,1,0
1/10/2023 14:12,21.164628,42.650107,34,1,1,0
1/10/2023 14:12,21.163793,42.64906,53,1,1,0
1/10/2023 14:12,21.16307,42.648243,19,1,1,0
1/10/2023 14:13,21.16283,42.648102,7,1,1,0
1/10/2023 14:13,21.162498,42.647863,26,1,1,0
1/10/2023 14:13,21.161437,42.647372,34,1,1,0
1/10/2023 14:13,21.160325,42.647238,33,1,1,0
1/10/2023 14:13,21.159292,42.647315,30,1,1,0
1/10/2023 14:13,21.158952,42.647343,12,1,1,1
1/10/2023 14:14,21.158583,42.647425,21,1,1,1
1/10/2023 14:14,21.157883,42.647627,15,1,1,1
1/10/2023 14:14,21.157347,42.64781,24,1,1,1
1/10/2023 14:14,21.157113,42.647765,0,1,1,1
1/10/2023 14:14,21.157113,42.647765,0,1,1,1
1/10/2023 14:14,21.157113,42.647765,0,1,1,1
1/10/2023 14:14,21.157087,42.64771,10,1,1,1
1/10/2023 14:15,21.157153,42.647423,24,1,1,1
1/10/2023 14:15,21.157448,42.647238,27,1,1,1
1/10/2023 14:15,21.157745,42.647303,15,1,1,1
1/10/2023 14:15,21.157887,42.647532,22,1,1,1
1/10/2023 14:15,21.157848,42.647743,0,1,0,1
1/10/2023 14:15,21.157848,42.647743,0,1,0,1
1/10/2023 14:15,21.157848,42.647743,0,1,0,1
1/10/2023 14:16,21.157848,42.647743,0,1,0,1
1/10/2023 14:16,21.157848,42.647743,0,1,0,1
1/10/2023 14:16,21.157848,42.647743,0,1,1,1
1/10/2023 14:16,21.157848,42.647743,0,1,1,1
1/10/2023 14:16,21.157763,42.647773,12,1,1,1
1/10/2023 14:16,21.157348,42.647828,14,1,1,1
1/10/2023 14:16,21.157157,42.64779,0,1,0,1
1/10/2023 14:17,21.157157,42.647788,0,1,0,1
1/10/2023 14:17,21.157092,42.64773,5,1,0,1
1/10/2023 14:17,21.157062,42.64769,0,1,0,1
1/10/2023 14:17,21.157062,42.64769,0,1,0,1
1/10/2023 14:17,21.157062,42.64769,0,1,0,1
1/10/2023 14:17,21.157062,42.64769,0,1,0,1
1/10/2023 14:18,21.156843,42.6474,20,1,0,1
1/10/2023 14:18,21.156105,42.647002,29,1,0,1
1/10/2023 14:18,21.155285,42.646948,29,1,0,1
1/10/2023 14:18,21.154943,42.646725,28,1,0,1
1/10/2023 14:18,21.15454,42.646067,34,1,0,1
1/10/2023 14:18,21.154188,42.645212,30,1,0,1
1/10/2023 14:18,21.154107,42.644955,0,1,0,1
1/10/2023 14:19,21.154078,42.644817,10,1,0,1
1/10/2023 14:19,21.15416,42.644793,15,1,0,1
1/10/2023 14:19,21.15485,42.644878,12,1,0,1
1/10/2023 14:19,21.155287,42.644908,19,1,0,1
1/10/2023 14:19,21.155943,42.64483,16,1,0,1
1/10/2023 14:19,21.155877,42.6439,39,1,0,1
1/10/2023 14:19,21.155572,42.64289,43,1,0,1
1/10/2023 14:20,21.155527,42.64225,13,1,0,1
1/10/2023 14:20,21.155552,42.64196,36,1,0,1
1/10/2023 14:20,21.154933,42.64058,84,1,0,1
1/10/2023 14:20,21.153673,42.638255,111,1,0,1
1/10/2023 14:20,21.152267,42.635742,102,1,0,1
1/10/2023 14:20,21.151023,42.633122,87,1,0,1
1/10/2023 14:21,21.150298,42.63143,64,1,0,1
